"estudiante_id";"codigo";"nombre";"uc";"notaf";"notad";"tipoexamen";"seccion";"equivalenciainterna";"nombre";"ano";"nombre"
74948;"0904003090";"HISTOLOGIA Y EMBRIOLOGIA";4;"13";"13";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
42134;"0904004016";"NUTRICION Y DEPORTE";2;"14";"14";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
68178;"0904000628";"MICROBIOLOGIA";4;"13";"13";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48038;"0904004002";"DIETOTERAPIA II";3;"14";"14";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74968;"0904000627";"BIOQUIMICA II";4;"AP";"01";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
52615;"0904003095";"CLINICA I";3;"RT";"RT";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
64723;"0904003090";"HISTOLOGIA Y EMBRIOLOGIA";4;"12";"12";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
52615;"0904003099";"NUTRICION EN PEDIATRIA I";3;"AP";"06";"R";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
64723;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"AP";"08";"R";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
42175;"0904000643";"PASANTIAS HOSPITALARIAS";20;"19";"19";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74975;"0904000627";"BIOQUIMICA II";4;"12";"12";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48038;"0904004016";"NUTRICION Y DEPORTE";2;"17";"17";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74968;"0904002468";"DEPORTES I";2;"16";"16";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48034;"0904000639";"ADMINISTRACION DE SERVICIOS DE ALIMENTACION";4;"16";"16";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74968;"0904002467";"SOCIOANTROPOLOGIA";3;"16";"16";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
17235;"0904002511";"EVALUACION NUTRICIONAL";4;"13";"13";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
64723;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"AP";"19";"R";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67469;"0904002465";"BIOESTADISTICA";3;"AP";"01";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74968;"0904003090";"HISTOLOGIA Y EMBRIOLOGIA";4;"AP";"01";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67469;"0904002473";"DEPORTES II";2;"12";"12";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74968;"0904003091";"ESTADISTICA";4;"AP";"01";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67469;"0904002475";"ANTROPOLOGIA VENEZOLANA";2;"16";"16";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74989;"0904002724";"TECNICAS DE REDACCION";2;"14";"14";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
35733;"0904002605";"ADMINISTRACION SANITARIA";3;"15";"15";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74975;"0904002467";"SOCIOANTROPOLOGIA";3;"16";"16";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
35733;"0904002811";"PLANIFICACION EN NUTRICION";3;"17";"17";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74975;"0904000618";"BIOQUMICA I";4;"12";"12";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
42175;"0904004013";"PRACTICAS DE NUTRICION COMUNITARIA";20;"18";"18";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74975;"0904002468";"DEPORTES I";2;"17";"17";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48034;"0904000643";"PASANTIAS HOSPITALARIAS";20;"18";"18";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74975;"0904003092";"ANATOMIA";4;"15";"15";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
52615;"0904003094";"NUTRICION HUMANA II";4;"12";"12";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74975;"0904003091";"ESTADISTICA";4;"17";"17";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48034;"0904002496";"EDUCACION EN NUTRICION";3;"17";"17";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
66309;"0904000618";"BIOQUMICA I";4;"10";"10";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
42177;"0904000643";"PASANTIAS HOSPITALARIAS";20;"19";"19";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74975;"0904003090";"HISTOLOGIA Y EMBRIOLOGIA";4;"16";"16";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48034;"0904002605";"ADMINISTRACION SANITARIA";3;"19";"19";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74989;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"11";"11";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
44589;"0904002478";"FUNDAMENTOS DE ECONOMIA POLITICA";2;"13";"13";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74975;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"11";"11";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48034;"0904002811";"PLANIFICACION EN NUTRICION";3;"18";"18";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
68225;"0904003093";"NUTRICION HUMANA I";3;"14";"14";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
42177;"0904004013";"PRACTICAS DE NUTRICION COMUNITARIA";20;"17";"17";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
66309;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"AP";"10";"R";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48034;"0904004002";"DIETOTERAPIA II";3;"14";"14";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74975;"0904004003";"HISTORIA DE LA NUTRICION";2;"17";"17";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67469;"0904003091";"ESTADISTICA";4;"11";"11";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74989;"0904000618";"BIOQUMICA I";4;"10";"10";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48034;"0904004016";"NUTRICION Y DEPORTE";2;"17";"17";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74201;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"14";"14";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
44589;"0904000627";"BIOQUIMICA II";4;"10";"10";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75076;"0904002468";"DEPORTES I";2;"17";"17";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48033;"0904000639";"ADMINISTRACION DE SERVICIOS DE ALIMENTACION";4;"15";"15";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
66309;"0904003091";"ESTADISTICA";4;"11";"11";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
35733;"0904004002";"DIETOTERAPIA II";3;"12";"12";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74525;"0904000618";"BIOQUMICA I";4;"RT";"RT";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
42167;"0904002477";"PEDAGOGIA Y DIDACTICA";3;"AP";"12";"D";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
66309;"0904003090";"HISTOLOGIA Y EMBRIOLOGIA";4;"AP";"04";"R";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67469;"0904004007";"METODOLOGIA DE LA INVESTIGACION";3;"AP";"01";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75108;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"16";"16";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48033;"0904000643";"PASANTIAS HOSPITALARIAS";20;"17";"17";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
78504;"0904003091";"ESTADISTICA";4;"AP";"01";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48033;"0904002496";"EDUCACION EN NUTRICION";3;"15";"15";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74989;"0904003091";"ESTADISTICA";4;"12";"12";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48033;"0904002502";"PSICOLOGIA MEDICA";2;"18";"18";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75067;"0904000618";"BIOQUMICA I";4;"AP";"08";"D";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48033;"0904002605";"ADMINISTRACION SANITARIA";3;"16";"16";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75067;"0904000618";"BIOQUMICA I";4;"AP";"03";"R";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67474;"0904000628";"MICROBIOLOGIA";4;"17";"17";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
78504;"0904003090";"HISTOLOGIA Y EMBRIOLOGIA";4;"00";"00";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67474;"0904000633";"BROMATOLOGIA";3;"16";"16";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
78504;"0904002724";"TECNICAS DE REDACCION";2;"00";"NP";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67474;"0904000636";"EPIDEMIOLOGIA";3;"17";"17";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
78504;"0904000618";"BIOQUMICA I";4;"AP";"01";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
42167;"0904002477";"PEDAGOGIA Y DIDACTICA";3;"RT";"RT";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75067;"0904002465";"BIOESTADISTICA";3;"AP";"10";"R";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48033;"0904002811";"PLANIFICACION EN NUTRICION";3;"18";"18";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
78504;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"01";"PI";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48033;"0904004002";"DIETOTERAPIA II";3;"14";"14";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75067;"0904002467";"SOCIOANTROPOLOGIA";3;"16";"16";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
50440;"0904000639";"ADMINISTRACION DE SERVICIOS DE ALIMENTACION";4;"15";"15";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75067;"0904002468";"DEPORTES I";2;"17";"17";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
44589;"0904000628";"MICROBIOLOGIA";4;"AP";"10";"R";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74525;"0904003090";"HISTOLOGIA Y EMBRIOLOGIA";4;"RT";"RT";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
44589;"0904002476";"FISIOLOGIA";3;"AP";"01";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75067;"0904003091";"ESTADISTICA";4;"AP";"10";"R";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67474;"0904002475";"ANTROPOLOGIA VENEZOLANA";2;"17";"17";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74525;"0904002469";"INGLES I";2;"RT";"RT";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67474;"0904002476";"FISIOLOGIA";3;"15";"15";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75067;"0904002469";"INGLES I";2;"18";"18";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67474;"0904002478";"FUNDAMENTOS DE ECONOMIA POLITICA";2;"17";"17";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75076;"0904002465";"BIOESTADISTICA";3;"12";"12";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
17235;"0904002604";"NUTRICION EN SALUD PUBLICA";3;"10";"10";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74201;"0904000618";"BIOQUMICA I";4;"12";"12";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
35802;"0904000639";"ADMINISTRACION DE SERVICIOS DE ALIMENTACION";4;"12";"12";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75067;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"13";"13";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67474;"0904002488";"FISIOPATOLOGIA";4;"18";"18";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74525;"0904003091";"ESTADISTICA";4;"RT";"RT";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67474;"0904002752";"TECNICAS DE PRIMEROS AUXILIOS";2;"18";"18";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75067;"0904003092";"ANATOMIA";4;"12";"12";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67474;"0904003093";"NUTRICION HUMANA I";3;"16";"16";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74525;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"RT";"RT";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67474;"0904003094";"NUTRICION HUMANA II";4;"16";"16";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75068;"0904003091";"ESTADISTICA";4;"AP";"01";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
42167;"0904002488";"FISIOPATOLOGIA";4;"AP";"10";"D";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75068;"0904000618";"BIOQUMICA I";4;"AP";"00";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
50440;"0904002473";"DEPORTES II";2;"18";"18";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75076;"0904000627";"BIOQUIMICA II";4;"AP";"10";"R";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
44589;"0904003093";"NUTRICION HUMANA I";3;"11";"11";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75068;"0904003090";"HISTOLOGIA Y EMBRIOLOGIA";4;"AP";"09";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
50440;"0904002487";"ALIMENTACION INSTITUCIONAL";3;"18";"18";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75068;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"14";"14";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
50440;"0904002496";"EDUCACION EN NUTRICION";3;"18";"18";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75068;"0904002469";"INGLES I";2;"00";"PI";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
50440;"0904002511";"EVALUACION NUTRICIONAL";4;"17";"17";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75068;"0904003090";"HISTOLOGIA Y EMBRIOLOGIA";4;"AP";"01";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
50440;"0904002605";"ADMINISTRACION SANITARIA";3;"16";"16";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75068;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"AP";"01";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67474;"0904004007";"METODOLOGIA DE LA INVESTIGACION";3;"12";"12";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75068;"0904004003";"HISTORIA DE LA NUTRICION";2;"13";"13";"F";"01";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
52772;"0904000627";"BIOQUIMICA II";4;"00";"NP";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75068;"0904003091";"ESTADISTICA";4;"AP";"01";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67474;"0904004009";"HIGIENE DE LOS ALIMENTOS";3;"12";"12";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75068;"0904000618";"BIOQUMICA I";4;"AP";"01";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
50440;"0904002724";"TECNICAS DE REDACCION";2;"15";"15";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74201;"0904002468";"DEPORTES I";2;"17";"17";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67478;"0904000627";"BIOQUIMICA II";4;"AP";"03";"R";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74201;"0904003091";"ESTADISTICA";4;"10";"10";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
52772;"0904000627";"BIOQUIMICA II";4;"AP";"04";"R";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75076;"0904003092";"ANATOMIA";4;"13";"13";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67478;"0904000627";"BIOQUIMICA II";4;"AP";"09";"R";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74201;"0904003090";"HISTOLOGIA Y EMBRIOLOGIA";4;"11";"11";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67478;"0904000636";"EPIDEMIOLOGIA";3;"18";"18";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75076;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"13";"13";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67478;"0904002446";"ECOLOGIA HUMANA";2;"16";"16";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
68249;"0904002465";"BIOESTADISTICA";3;"13";"13";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
50440;"0904002811";"PLANIFICACION EN NUTRICION";3;"19";"19";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
55122;"0904002478";"FUNDAMENTOS DE ECONOMIA POLITICA";2;"16";"16";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
52772;"0904000636";"EPIDEMIOLOGIA";3;"16";"16";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75076;"0904000618";"BIOQUMICA I";4;"10";"10";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67478;"0904002465";"BIOESTADISTICA";3;"10";"10";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75076;"0904004003";"HISTORIA DE LA NUTRICION";2;"12";"12";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67478;"0904002475";"ANTROPOLOGIA VENEZOLANA";2;"16";"16";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48209;"0904000618";"BIOQUMICA I";4;"10";"10";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
52772;"0904002446";"ECOLOGIA HUMANA";2;"19";"19";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75076;"0904003091";"ESTADISTICA";4;"11";"11";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
35802;"0904002401";"GEOGRAFIA ECONOMICA";2;"12";"12";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75076;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"AP";"09";"R";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
50440;"0904003097";"SISTEMA AGROALIMENTARIO VENEZOLANO";3;"15";"15";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75076;"0904003090";"HISTOLOGIA Y EMBRIOLOGIA";4;"11";"11";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
50440;"0904004001";"DIETOTERAPIA I";3;"12";"12";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48209;"0904002468";"DEPORTES I";2;"17";"17";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67478;"0904004007";"METODOLOGIA DE LA INVESTIGACION";3;"12";"12";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
78581;"0904000618";"BIOQUMICA I";4;"AP";"07";"R";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67445;"0904000628";"MICROBIOLOGIA";4;"15";"15";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75108;"0904000618";"BIOQUMICA I";4;"10";"10";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67445;"0904000633";"BROMATOLOGIA";3;"15";"15";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48209;"0904003091";"ESTADISTICA";4;"AP";"10";"R";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67445;"0904000636";"EPIDEMIOLOGIA";3;"17";"17";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
48209;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"AP";"20";"R";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
52772;"0904002478";"FUNDAMENTOS DE ECONOMIA POLITICA";2;"16";"16";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
78530;"0904000618";"BIOQUMICA I";4;"AP";"08";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
52772;"0904003087";"ESTADISTICA APLICADA";2;"19";"19";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75231;"0904002469";"INGLES I";2;"AP";"01";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
52772;"0904003092";"ANATOMIA";4;"00";"NP";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75108;"0904000627";"BIOQUIMICA II";4;"AP";"06";"R";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
50440;"0904004002";"DIETOTERAPIA II";3;"15";"15";"F";"A";f;"2010-02S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75108;"0904002469";"INGLES I";2;"14";"14";"F";"A";f;"2010-01S";2010;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
